name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
es6-cheatsheet,DrkSephy,13362,1118,JavaScript,2016-01-21T20:23:15Z,2025-06-20T21:37:48Z,159,13362,7,User,114,New York City,350,0,40,0,2
You-Dont-Need-Momentjs,you-dont-need,13343,317,JavaScript,2018-09-08T14:57:38Z,2025-06-18T14:43:07Z,961,13343,30,Organization,6,,137,0,38,1,4
UglifyJS,mishoo,13329,1243,JavaScript,2012-08-27T09:31:03Z,2025-06-17T16:22:25Z,19132,13329,40,User,48,"Iasi, Romania",274,53,116,2,13
browserslist,browserslist,13315,737,JavaScript,2014-12-13T19:35:45Z,2025-06-21T00:04:06Z,4476,13315,45,Organization,16,,136,49,176,15,5
create-react-native-app,expo,13278,1352,JavaScript,2017-01-11T17:54:30Z,2025-06-19T11:34:55Z,2047,13278,25,Organization,420,United States of America,269,1,58,7,6
diffusionbee-stable-diffusion-ui,divamgupta,13269,682,JavaScript,2022-09-06T02:11:00Z,2025-06-20T23:07:47Z,219307,13269,390,User,26,"Pittsburgh, United States",112,0,16,5,15
Semantic-UI-React,Semantic-Org,13245,4061,JavaScript,2015-06-19T16:47:19Z,2025-06-21T03:48:00Z,206016,13245,229,Organization,81,New York,207,9,307,7,28
Dexie.js,dexie,13230,671,JavaScript,2014-02-26T08:16:16Z,2025-06-21T04:08:59Z,52513,13230,586,Organization,3,Sweden,114,184,89,31,5
react-canvas,Flipboard,13210,922,JavaScript,2015-02-05T23:46:30Z,2025-06-17T23:23:35Z,102,13210,79,Organization,52,"Redwood City, CA",401,0,15,0,15
shepherd,shipshapecode,13208,649,JavaScript,2013-12-17T06:30:27Z,2025-06-19T16:49:41Z,89671,13208,57,Organization,54,United States of America,96,158,107,128,16
sql.js,sql-js,13205,1092,JavaScript,2012-02-27T03:05:49Z,2025-06-20T17:22:54Z,149192,13205,138,Organization,2,,236,26,50,15,14
loopback,strongloop,13198,1190,JavaScript,2013-04-09T16:02:18Z,2025-06-20T05:59:49Z,8722,13198,18,Organization,176,,409,0,130,0,1
webvm,leaningtech,13173,2448,JavaScript,2022-01-31T20:45:58Z,2025-06-21T08:21:32Z,38789,13173,11,Organization,39,"Leeds, UK and Amsterdam, The Netherlands",80,276,16,30,0
dataloader,graphql,13156,513,JavaScript,2015-09-10T10:05:23Z,2025-06-21T04:29:24Z,622,13156,37,Organization,33,"Menlo Park, CA",143,10,64,5,11
color-thief,lokesh,13152,1326,JavaScript,2011-11-01T15:33:12Z,2025-06-20T22:06:13Z,1973,13152,76,User,51,"San Francisco, CA",171,9,18,0,11
angular-seed,angular,13089,6894,JavaScript,2010-12-24T06:07:50Z,2025-06-20T21:39:16Z,14494,13089,19,Organization,205,United States of America,689,0,41,0,9
systemjs,systemjs,13062,1094,JavaScript,2013-05-14T20:45:48Z,2025-06-20T11:48:01Z,10932,13062,78,Organization,20,,255,0,112,3,12
PapaParse,mholt,13050,1165,JavaScript,2013-10-07T20:33:21Z,2025-06-21T07:55:44Z,14616,13050,209,User,59,,148,17,127,17,22
TW-Elements,mdbootstrap,13031,1601,JavaScript,2012-11-06T12:17:46Z,2025-06-21T04:31:09Z,81166,13031,102,Organization,338,,220,0,122,2,1
flexsearch,nextapps-de,13013,505,JavaScript,2018-02-25T12:40:24Z,2025-06-21T06:35:52Z,7711,13013,13,Organization,15,Berlin,97,227,37,116,1
habitica,HabitRPG,12978,4235,JavaScript,2012-06-06T22:49:48Z,2025-06-20T20:23:38Z,1659869,12978,183,Organization,35,"San Francisco, CA",282,325,347,106,28
nock,nock,12970,744,JavaScript,2011-09-22T10:08:03Z,2025-06-19T14:22:29Z,8848,12970,77,Organization,5,Los Angeles,93,18,244,59,27
requirejs,requirejs,12957,2363,JavaScript,2010-02-03T21:08:14Z,2025-06-20T11:44:43Z,14796,12957,291,Organization,27,,511,3,99,3,32
smartcrop.js,jwagner,12900,576,JavaScript,2014-04-03T14:21:19Z,2025-06-20T08:28:44Z,23243,12900,22,User,65,"Zurich, Switzerland",213,0,14,1,2
rabbitmq-server,rabbitmq,12889,3947,JavaScript,2010-09-20T10:29:16Z,2025-06-21T06:12:00Z,216471,12889,266,Organization,261,Worldwide,379,2567,271,864,46
github-chinese,maboloshi,12868,696,JavaScript,2021-09-27T08:47:55Z,2025-06-21T08:27:49Z,49726,12868,14,User,63,,56,454,24,136,2
remark,gnab,12862,861,JavaScript,2011-10-11T08:15:16Z,2025-06-19T07:54:23Z,7144,12862,176,User,29,"Tønsberg, Norway",207,0,77,3,8
iscroll,cubiq,12859,3783,JavaScript,2010-12-03T19:03:44Z,2025-06-20T20:01:57Z,1586,12859,577,User,48,"Florence, Italy",490,0,11,1,91
vue-awesome-swiper,surmon-china,12829,1952,JavaScript,2016-10-05T17:15:44Z,2025-06-12T10:23:39Z,1196,12829,307,User,50,,211,0,19,0,0
node-postgres,brianc,12743,1271,JavaScript,2010-10-15T23:05:50Z,2025-06-21T04:12:17Z,4728,12743,482,User,154,"Austin, TX",183,99,301,182,46
pot-desktop,pot-app,12736,585,JavaScript,2023-02-26T13:52:11Z,2025-06-21T04:53:19Z,81238,12736,353,Organization,26,China,49,84,44,23,11
learnVue,answershuto,12721,2569,JavaScript,2017-04-27T09:03:08Z,2025-06-16T06:33:15Z,2404,12721,19,User,30,"HangZhou, China",491,0,23,0,6
2048,gabrielecirulli,12702,17247,JavaScript,2014-03-05T16:03:26Z,2025-06-21T04:40:19Z,625,12702,128,User,69,,560,1,23,10,65
bootstrap-datepicker,uxsolutions,12676,6010,JavaScript,2012-03-17T01:11:40Z,2025-06-19T11:40:17Z,6017,12676,882,Organization,2,Worldwide,436,0,309,6,99
workbox,GoogleChrome,12670,842,JavaScript,2016-04-04T15:55:19Z,2025-06-19T09:45:16Z,19812,12670,56,Organization,44,,204,83,76,36,8
node-inspector,node-inspector,12669,718,JavaScript,2010-07-17T23:20:19Z,2025-06-10T16:08:27Z,7522,12669,242,Organization,4,,246,0,55,0,17
d2-admin,d2-projects,12657,2457,JavaScript,2018-01-13T16:51:52Z,2025-06-19T01:27:26Z,22711,12657,25,Organization,26,China,340,0,18,0,4
webpack-bundle-analyzer,webpack-contrib,12640,496,JavaScript,2016-10-26T04:24:35Z,2025-06-20T12:33:55Z,2688,12640,30,Organization,86,,96,5,72,17,8
noVNC,novnc,12583,2443,JavaScript,2010-04-07T01:55:44Z,2025-06-20T20:37:16Z,10743,12583,77,Organization,5,,318,121,138,52,16
electerm,electerm,12580,1033,JavaScript,2017-10-07T09:54:11Z,2025-06-21T04:11:54Z,31095,12580,488,Organization,43,,104,535,27,188,2
lib-flexible,amfe,12553,3459,JavaScript,2014-09-10T07:59:51Z,2025-06-20T13:32:23Z,8577,12553,22,Organization,15,,516,0,2,0,8
redux-form,redux-form,12542,1630,JavaScript,2015-07-31T16:07:03Z,2025-06-20T17:24:35Z,10020,12542,495,Organization,4,,170,0,345,4,21
showdoc,star7th,12538,2211,JavaScript,2015-11-27T07:03:24Z,2025-06-20T01:43:14Z,23165,12538,338,User,7,China,297,79,32,20,3
grokking_algorithms,egonSchiele,12524,3952,JavaScript,2016-03-02T21:50:52Z,2025-06-20T17:16:38Z,110615,12524,3,User,121,Minnesota,326,25,130,11,1
social-analyzer,qeeqbox,12523,1003,JavaScript,2020-11-30T19:04:26Z,2025-06-21T01:51:14Z,63222,12523,13,Organization,91,"Washington, USA",366,13,21,4,4
Mind-Expanding-Books,hackerkid,12451,1130,JavaScript,2015-05-30T10:48:21Z,2025-06-21T08:05:47Z,2808,12451,26,User,212,London,213,2,192,1,5
openmct,nasa,12447,1304,JavaScript,2015-06-02T18:40:28Z,2025-06-20T22:52:48Z,85835,12447,965,Organization,585,United States of America,271,77,77,167,61
reaction,reactioncommerce,12431,2186,JavaScript,2013-09-18T15:30:36Z,2025-06-19T11:41:40Z,112679,12431,110,Organization,127,"Santa Monica, CA",422,0,167,3,19
evergreen,segmentio,12393,822,JavaScript,2017-07-30T10:03:14Z,2025-06-15T19:04:51Z,231668,12393,80,Organization,424,"San Francisco, CA",116,2,144,3,37
node-elm,bailicangdu,12385,3734,JavaScript,2017-03-22T10:48:37Z,2025-06-21T04:29:27Z,8212,12385,94,User,22,"Shanghai, China",409,0,4,0,13
AriaNg,mayswind,12345,1317,JavaScript,2016-05-13T15:57:42Z,2025-06-21T08:20:45Z,2415,12345,12,User,33,,175,61,14,48,1
grunt,gruntjs,12274,1499,JavaScript,2011-09-21T15:16:20Z,2025-06-18T04:01:35Z,2789,12274,163,Organization,68,,474,7,75,2,17
browser-sync,BrowserSync,12254,753,JavaScript,2013-10-12T19:35:45Z,2025-06-20T08:10:47Z,15142,12254,573,Organization,17,"Nottingham, UK",238,5,89,8,32
react-hot-loader,gaearon,12238,795,JavaScript,2014-07-12T23:49:43Z,2025-06-21T04:55:08Z,9389,12238,463,User,282,,172,0,213,1,347
react-dates,react-dates,12235,1711,JavaScript,2016-05-04T00:49:45Z,2025-06-19T18:20:21Z,38838,12235,608,Organization,2,,141,0,153,5,87
downshift,downshift-js,12221,941,JavaScript,2017-07-25T14:31:42Z,2025-06-20T17:07:30Z,2627,12221,56,Organization,3,,81,3,198,17,11
tippyjs,atomiks,12211,536,JavaScript,2017-04-01T06:51:35Z,2025-06-20T03:28:05Z,17445,12211,104,User,28,"Gold Coast, Australia",84,0,36,0,11
kitematic,docker,12209,1403,JavaScript,2014-08-27T20:44:59Z,2025-06-19T11:57:05Z,28560,12209,967,Organization,161,United States of America,397,0,86,0,44
react-color,casesandberg,12186,924,JavaScript,2015-08-09T18:45:30Z,2025-06-19T09:57:31Z,5947,12186,233,User,75,San Diego,78,0,77,2,39
cockpit,cockpit-project,12178,1179,JavaScript,2013-11-01T17:36:46Z,2025-06-21T07:44:44Z,230956,12178,456,Organization,27,,189,1351,211,615,40
JSVerbalExpressions,VerbalExpressions,12171,502,JavaScript,2013-07-19T14:59:46Z,2025-06-16T06:43:30Z,2866,12171,29,Organization,37,,256,0,42,0,6
functions-samples,firebase,12167,3844,JavaScript,2016-10-18T17:40:55Z,2025-06-20T12:17:47Z,9809,12167,175,Organization,100,"San Francisco, CA",359,12,169,15,42
toastr,CodeSeven,12081,2038,JavaScript,2012-05-01T01:38:04Z,2025-06-18T18:36:25Z,2049,12081,159,Organization,2,,334,0,57,2,36
30-seconds-of-interviews,Chalarangelo,12076,965,JavaScript,2018-04-07T20:11:31Z,2025-06-20T02:27:37Z,10667,12076,19,User,91,"Athens, Greece",213,0,43,0,16
react-redux-universal-hot-example,erikras,12066,2495,JavaScript,2015-06-23T16:39:21Z,2025-06-20T18:31:11Z,9006,12066,419,User,108,Spain,330,1,95,1,62
pell,jaredreich,12023,548,JavaScript,2017-07-09T14:30:51Z,2025-06-20T21:15:51Z,1248,12023,68,User,17,"Alberta, Canada",155,0,5,0,15
why-did-you-render,welldone-software,12007,214,JavaScript,2018-11-10T19:31:09Z,2025-06-20T19:00:40Z,8444,12007,34,Organization,98,"Herzlia, Israel",38,44,33,27,4
pdfmake,bpampuch,11998,2066,JavaScript,2014-01-21T16:00:18Z,2025-06-21T02:59:16Z,105501,11998,294,User,27,,248,105,83,59,28
react-native-firebase,invertase,11979,2267,JavaScript,2017-02-01T12:01:03Z,2025-06-21T08:05:49Z,83949,11979,77,Organization,163,United Kingdom,164,371,428,395,23
karma,karma-runner,11971,1714,JavaScript,2011-10-12T07:55:46Z,2025-06-20T20:22:56Z,10489,11971,382,Organization,46,,313,1,339,1,33
jsoneditor,josdejong,11943,2066,JavaScript,2012-04-19T13:05:41Z,2025-06-20T13:48:59Z,60720,11943,231,User,72,Rotterdam,227,53,85,21,17
openlayers,openlayers,11933,3093,JavaScript,2012-06-20T06:53:59Z,2025-06-21T06:56:08Z,138095,11933,796,Organization,40,,388,1334,327,367,91
nightwatch,nightwatchjs,11932,1425,JavaScript,2012-03-17T21:28:18Z,2025-06-16T08:53:39Z,54490,11932,330,Organization,37,Global,250,82,136,54,64
WebRTC-Experiment,muaz-khan,11929,3936,JavaScript,2012-11-14T05:53:13Z,2025-06-20T15:39:24Z,33532,11929,536,User,27,,661,0,11,0,15
lime,marcotcr,11912,1841,JavaScript,2016-03-15T22:18:10Z,2025-06-21T03:03:32Z,21112,11912,124,User,33,,262,0,44,1,23
pomelo,NetEase,11908,2901,JavaScript,2012-09-20T02:37:07Z,2025-06-21T04:11:45Z,61084,11908,162,Organization,93,,1069,0,47,0,27
co,tj,11885,785,JavaScript,2013-06-06T04:06:16Z,2025-05-30T06:22:44Z,437,11885,43,User,296,,263,0,46,1,14
react-slick,akiran,11884,2113,JavaScript,2014-11-16T05:14:39Z,2025-06-20T20:43:15Z,2326,11884,491,User,163,,115,23,131,26,73
ivideo,phobal,11879,3207,JavaScript,2018-04-17T06:59:08Z,2025-06-19T18:31:11Z,7327,11879,54,User,79,"China, Chengdu",318,0,78,0,6
multer,expressjs,11835,1072,JavaScript,2014-01-30T18:16:04Z,2025-06-21T02:04:24Z,5278,11835,239,Organization,46,,131,29,62,81,64
bootstrap-table,wenzhixin,11799,4417,JavaScript,2013-08-20T15:34:15Z,2025-06-21T07:50:31Z,43568,11799,238,User,87,"Guangzhou, China",477,696,300,192,20
ReLaXed,RelaxedJS,11797,430,JavaScript,2018-03-21T08:33:48Z,2025-06-19T17:27:07Z,853,11797,52,Organization,5,,183,0,16,0,7
virtual-dom,Matt-Esch,11777,780,JavaScript,2014-01-23T17:12:21Z,2025-06-21T08:32:19Z,808,11777,151,User,56,,281,0,29,0,42
zotero,zotero,11776,844,JavaScript,2011-10-27T07:46:48Z,2025-06-21T08:05:53Z,222069,11776,1553,Organization,59,,133,1054,76,317,155
compromise,spencermountain,11771,657,JavaScript,2011-07-05T09:04:38Z,2025-06-20T00:29:51Z,57880,11771,115,User,151,"Toronto, Canada",161,84,101,15,0
mousetrap,ccampbell,11755,970,JavaScript,2012-07-05T03:13:55Z,2025-06-16T07:14:00Z,461,11755,239,User,63,"New York, NY",173,0,23,1,49
github-do-not-ban-us,1995parham,11746,1041,JavaScript,2019-07-25T06:23:42Z,2025-06-19T12:27:51Z,6738,11746,8,User,92,,136,0,414,0,1
piskel,piskelapp,11742,823,JavaScript,2012-08-22T22:53:24Z,2025-06-21T00:15:36Z,19162,11742,375,Organization,5,,238,70,32,23,41
summernote,summernote,11741,2263,JavaScript,2013-04-27T04:59:48Z,2025-06-19T19:36:45Z,20498,11741,95,Organization,4,"Korea, South",295,57,304,27,17
listen1_chrome_extension,listen1,11741,2039,JavaScript,2016-04-30T06:40:37Z,2025-06-20T23:49:17Z,5044,11741,432,User,9,,231,10,46,9,16
flowy,alyssaxuu,11728,1026,JavaScript,2019-11-27T14:03:51Z,2025-06-21T05:03:48Z,432,11728,56,User,16,"London, UK",166,0,5,0,10
leanote,leanote,11721,2469,JavaScript,2014-05-05T08:07:19Z,2025-06-21T03:23:30Z,123781,11721,517,Organization,17,Shanghai,571,0,24,0,9
medis,luin,11706,789,JavaScript,2015-10-12T14:19:35Z,2025-06-20T13:04:09Z,52877,11706,68,User,113,,172,0,16,4,41
canvas-confetti,catdad,11672,422,JavaScript,2018-01-26T03:38:52Z,2025-06-20T16:24:04Z,327,11672,40,User,107,"New York, NY",34,0,18,5,6
daedalOS,DustinBrett,11640,992,JavaScript,2020-08-09T06:23:28Z,2025-06-20T16:29:42Z,392139,11640,42,User,42,"Vancouver, BC, Canada",111,560,1,68,0
blessed,chjj,11537,552,JavaScript,2013-01-27T17:30:00Z,2025-06-20T23:00:14Z,13429,11537,256,User,86,The Mempool,117,0,10,5,49
vega,vega,11523,1533,JavaScript,2013-02-03T18:36:30Z,2025-06-20T08:21:32Z,107214,11523,471,Organization,111,,292,82,140,113,22
examples,serverless,11505,4459,JavaScript,2016-11-12T02:14:55Z,2025-06-21T03:35:00Z,16875,11505,182,Organization,71,United States of America,259,30,208,4,41
Detox,wix,11504,1929,JavaScript,2016-06-15T11:58:01Z,2025-06-21T04:57:18Z,153581,11504,198,Organization,14,"Tel Aviv, Be'er Sheva, Haifa, Vilnius, Kyiv, Dnipro, New York, San Francisco, Miami, Los Angeles, Phoenix, Denver, Berlin, Sao Paulo, Vancouver, Dublin, Tokyo",372,770,241,230,8
magnetW,xiandanin,11487,2099,JavaScript,2018-03-09T05:35:26Z,2025-06-21T07:28:23Z,7347,11487,32,User,117,"Shanghai, China",291,0,3,0,3
filestash,mickael-kerjean,11444,848,JavaScript,2017-06-13T05:34:14Z,2025-06-21T08:59:45Z,89168,11444,188,User,86,,117,398,66,34,14
mdx-deck,jxnblk,11441,606,JavaScript,2018-07-28T22:36:10Z,2025-06-17T03:31:01Z,10442,11441,141,User,265,New York City,80,0,60,0,46
svg.js,svgdotjs,11422,1082,JavaScript,2012-12-15T10:26:54Z,2025-06-21T00:32:06Z,11388,11422,13,Organization,30,Europe,270,8,75,2,2
Magnific-Popup,dimsemenov,11392,3453,JavaScript,2013-01-10T16:09:24Z,2025-06-21T03:37:16Z,1990,11392,676,User,18,"Ukraine, Kyiv",370,0,48,1,44
Fay,xszyou,11391,2088,JavaScript,2022-06-13T08:06:19Z,2025-06-21T08:51:50Z,157984,11391,111,User,9,中国,123,60,5,4,4
junior-recruit-scheduler,jojoldu,11387,1650,JavaScript,2017-05-04T03:42:52Z,2025-06-21T00:19:35Z,14075,11387,21,User,226,Seoul,1085,0,171,0,8
minimal-repro,electron,11382,4968,JavaScript,2015-10-16T23:56:39Z,2025-06-21T07:49:38Z,1281,11382,14,Organization,104,United States of America,311,49,52,36,0
tsdx,jaredpalmer,11364,506,JavaScript,2019-01-24T13:04:18Z,2025-06-14T17:02:39Z,3803,11364,241,User,190,"New York, NY",43,0,85,1,37
blur-admin,akveo,11348,3074,JavaScript,2016-04-08T08:30:20Z,2025-06-18T14:31:32Z,87673,11348,257,Organization,28,United States of America,511,0,14,0,32
TikTok-Unlock,Semporia,11340,829,JavaScript,2020-06-02T01:57:22Z,2025-06-21T09:09:21Z,7223,11340,364,User,36,Cheng Du,223,31,3,1,5
jquery-ui,jquery,11316,5286,JavaScript,2010-01-19T14:40:34Z,2025-06-19T22:56:33Z,30658,11316,131,Organization,61,,635,46,329,29,40
Respond,scottjehl,11311,3332,JavaScript,2011-02-07T12:41:33Z,2025-06-02T04:45:15Z,321,11311,114,User,65,NYC,537,0,30,0,39
raphael,DmitryBaranovskiy,11294,1669,JavaScript,2008-09-02T05:34:33Z,2025-06-17T07:51:53Z,6857,11294,348,User,14,"Sydney, Australia",367,0,37,2,35
debug,debug-js,11288,949,JavaScript,2011-11-29T02:23:54Z,2025-06-17T10:49:10Z,424,11288,78,Organization,1,,139,11,105,19,20
yargs,yargs,11287,1005,JavaScript,2013-11-07T17:25:51Z,2025-06-21T08:04:15Z,5370,11287,293,Organization,11,,79,23,277,56,1
gutenberg,WordPress,11282,4432,JavaScript,2017-02-03T19:34:19Z,2025-06-21T08:06:13Z,885962,11282,7574,Organization,176,,344,3510,387,2000,1694
stylelint,stylelint,11274,970,JavaScript,2014-12-04T16:25:23Z,2025-06-20T02:38:04Z,34765,11274,170,Organization,25,,97,555,416,418,11
automatisch,automatisch,11262,822,JavaScript,2021-09-30T20:28:16Z,2025-06-21T09:27:53Z,15972,11262,311,Organization,3,Germany,59,1326,26,258,122
user.js,arkenfox,11240,533,JavaScript,2017-02-16T17:39:08Z,2025-06-21T06:45:24Z,3479,11240,17,Organization,3,,180,13,28,58,5
stylus,stylus,11234,1118,JavaScript,2010-12-28T22:11:43Z,2025-06-20T03:39:52Z,7431,11234,275,Organization,8,Hong Kong,332,14,183,10,22
react-native-macos,ptmt,11227,428,JavaScript,2015-10-04T15:22:01Z,2025-06-16T08:20:41Z,85473,11227,74,User,117,,225,0,324,0,28
list.js,javve,11222,893,JavaScript,2011-01-30T12:29:56Z,2025-06-20T20:49:03Z,3562,11222,200,User,49,Stockholm,218,1,44,2,25
quicklink,GoogleChromeLabs,11127,418,JavaScript,2018-11-23T20:10:04Z,2025-06-20T12:27:31Z,13039,11127,40,Organization,239,,94,27,37,23,4
SS-Rule-Snippet,Hackl0us,11118,1848,JavaScript,2016-10-11T08:13:52Z,2025-06-21T04:05:04Z,1050,11118,41,User,16,Singapore,283,0,21,1,7
apachecn-algo-zh,apachecn,11100,2203,JavaScript,2017-09-29T04:26:40Z,2025-06-19T13:52:03Z,1141,11100,4,Organization,1186,China,471,0,2,4,0
razzle,jaredpalmer,11093,861,JavaScript,2016-02-10T18:34:27Z,2025-06-21T03:20:32Z,13911,11093,137,User,190,"New York, NY",115,0,163,1,36
curriculum,TheOdinProject,11085,14797,JavaScript,2013-06-11T03:22:30Z,2025-06-21T03:12:28Z,136628,11085,202,Organization,21,,262,812,393,531,36
WatermelonDB,Nozbe,11059,622,JavaScript,2018-08-28T15:32:05Z,2025-06-20T15:23:33Z,31292,11059,280,Organization,58,@Nozbe,106,161,126,30,26
readme-md-generator,kefranabg,11031,1376,JavaScript,2019-06-03T16:05:25Z,2025-06-21T00:36:36Z,2627,11031,31,User,43,"Nantes, France",76,0,24,0,10
Awesome-Profile-README-templates,kautukkundan,10993,7405,JavaScript,2020-07-09T07:38:21Z,2025-06-20T21:27:08Z,482,10993,92,User,88,San Francisco,163,0,233,7,58
convnetjs,karpathy,10990,2045,JavaScript,2014-01-05T00:12:15Z,2025-06-21T03:21:07Z,27806,10990,75,User,55,Stanford,592,0,14,1,23
daterangepicker,dangrossman,10989,3307,JavaScript,2012-08-20T01:53:06Z,2025-06-21T01:34:33Z,2146,10989,120,User,12,"Raleigh, NC",365,0,124,2,59
acorn,acornjs,10986,936,JavaScript,2012-09-24T10:05:00Z,2025-06-20T20:55:50Z,6348,10986,17,Organization,17,,179,47,121,47,1
dashing,Shopify,10956,1171,JavaScript,2012-07-18T21:01:40Z,2025-06-19T12:18:18Z,2543,10956,251,Organization,1113,The Internet,660,0,35,0,29
Sarasa-Gothic,be5invis,10941,373,JavaScript,2017-06-30T09:17:03Z,2025-06-21T08:54:44Z,5698693,10941,7,User,61,,110,59,9,18,0
vue-hackernews-2.0,vuejs,10932,2142,JavaScript,2016-08-05T22:32:57Z,2025-06-17T07:51:58Z,1038,10932,145,Organization,124,All Over the World,308,0,30,1,34
jira_clone,oldboyxx,10921,2121,JavaScript,2019-12-02T00:29:39Z,2025-06-20T06:40:07Z,1973,10921,9,User,10,,168,0,1,2,7
fullstack-course4,jhu-ep-coursera,10911,11806,JavaScript,2016-02-15T05:20:42Z,2025-06-21T04:32:09Z,31608,10911,3,Organization,33,,1330,0,24,10,0
ndb,GoogleChromeLabs,10903,235,JavaScript,2018-07-20T18:37:47Z,2025-06-20T10:55:34Z,730,10903,55,Organization,239,,154,0,12,0,2
muuri,haltu,10891,649,JavaScript,2015-12-21T07:00:44Z,2025-06-21T03:37:19Z,8060,10891,117,Organization,25,"Tampere, Finland",171,0,9,0,18
react-sortable-hoc,clauderic,10882,981,JavaScript,2016-06-08T03:11:35Z,2025-06-19T00:39:58Z,22350,10882,291,User,81,"Montreal, Canada",79,0,63,4,71
spectrum,withspectrum,10869,1227,JavaScript,2016-06-29T21:47:22Z,2025-06-20T15:10:05Z,53936,10869,288,Organization,30,Worldwide,154,0,91,0,27
headroom.js,WickyNilliams,10861,813,JavaScript,2013-08-07T20:42:58Z,2025-06-19T06:51:23Z,699,10861,20,User,70,"Wales, UK",190,0,27,0,7
react-dropzone,react-dropzone,10817,796,JavaScript,2014-09-27T11:57:09Z,2025-06-19T23:16:49Z,4381,10817,67,Organization,5,Singapore,59,30,174,19,9
natural,NaturalNode,10792,858,JavaScript,2011-05-07T02:35:16Z,2025-06-21T01:52:28Z,13011,10792,83,Organization,5,,242,10,126,2,2
leetcode-patterns,seanprashad,10750,1838,JavaScript,2018-12-31T04:34:00Z,2025-06-21T05:23:30Z,5083,10750,24,User,5,,116,73,31,13,0
html-webpack-plugin,jantimon,10744,1301,JavaScript,2014-08-08T03:19:15Z,2025-06-19T00:30:09Z,1936,10744,43,User,224,Zurich,117,8,166,5,8
kodluyoruz-frontend-101-egitimi,hakanyalcinkaya,10737,4079,JavaScript,2020-12-23T10:08:51Z,2025-06-21T04:31:22Z,2644,10737,8,User,11,Istanbul,72,0,3,1,7
history.js,browserstate,10716,1344,JavaScript,2011-01-20T14:10:05Z,2025-06-19T12:36:08Z,3075,10716,229,Organization,3,,303,0,24,1,25
node-restify,restify,10712,984,JavaScript,2011-04-25T21:19:26Z,2025-06-19T11:30:28Z,4373,10712,128,Organization,10,,234,0,186,2,23
SpaceX-API,r-spacex,10670,957,JavaScript,2017-06-19T19:04:23Z,2025-06-21T00:21:24Z,17928,10670,74,Organization,14,,183,0,80,1,29
spug,openspug,10662,2142,JavaScript,2018-01-31T15:52:53Z,2025-06-21T05:13:17Z,5595,10662,209,Organization,4,,198,9,10,17,6
engineer-manager,ryanburgess,10648,644,JavaScript,2016-11-22T01:23:00Z,2025-06-19T14:34:58Z,964,10648,4,User,95,San Francisco,307,20,44,1,0
dom-to-image,tsayen,10624,1693,JavaScript,2015-04-17T19:47:01Z,2025-06-19T14:31:15Z,9765,10624,331,User,8,"Wroclaw, Poland",116,0,10,3,52
android-training-course-in-chinese,kesenhoo,10615,2663,JavaScript,2014-06-13T09:46:16Z,2025-06-21T06:20:08Z,96483,10615,13,User,22,"Shanghai , China",947,0,81,0,0
Crash-Course-Computer-Science-Chinese,1c7,10600,1604,JavaScript,2017-09-21T08:39:38Z,2025-06-20T03:08:59Z,2293,10600,2,User,335,广州,294,0,8,0,0
sharedrop,ShareDropio,10587,818,JavaScript,2014-03-20T11:29:45Z,2025-06-20T15:34:18Z,2338,10587,106,Organization,1,,113,2,10,1,1
chatGPTBox,ChatGPTBox-dev,10586,819,JavaScript,2023-03-15T08:16:17Z,2025-06-20T06:54:16Z,3735,10586,348,Organization,1,,55,63,38,18,14
listen1_desktop,listen1,10576,1484,JavaScript,2016-05-19T08:19:22Z,2025-06-21T06:43:00Z,802,10576,912,User,9,,130,6,8,19,8
reactstrap,reactstrap,10566,1299,JavaScript,2016-02-19T08:01:36Z,2025-06-21T03:46:00Z,7625,10566,320,Organization,6,San Francisco,159,3,255,1,57
mailcow-dockerized,mailcow,10552,1366,JavaScript,2016-12-09T19:38:35Z,2025-06-21T04:48:24Z,48366,10552,461,Organization,13,Germany,192,478,292,348,37
vue2-happyfri,bailicangdu,10533,2890,JavaScript,2016-12-08T01:28:47Z,2025-06-20T06:05:01Z,5373,10533,28,User,22,"Shanghai, China",305,0,6,0,5
chai-aur-react,hiteshchoudhary,10530,1403,JavaScript,2023-08-17T17:38:48Z,2025-06-21T09:30:32Z,288,10530,212,User,110,India,50,0,1,24,156
reactide,reactide,10530,619,JavaScript,2017-03-07T18:30:34Z,2025-06-18T07:11:33Z,55197,10530,58,Organization,3,,403,0,11,0,22
falcor,Netflix,10523,448,JavaScript,2015-02-13T00:17:50Z,2025-06-21T03:12:42Z,23607,10523,74,Organization,232,"Los Gatos, California",651,0,51,0,18
ungit,FredrikNoren,10520,638,JavaScript,2013-05-19T10:44:44Z,2025-06-20T00:05:53Z,21303,10520,226,User,55,Stockholm,239,23,86,11,19
zdog,metafizzy,10516,403,JavaScript,2019-03-06T14:52:39Z,2025-06-18T18:21:25Z,659,10516,54,Organization,44,"Alexandria, VA",103,0,5,1,8
knockout,knockout,10511,1507,JavaScript,2010-07-05T08:08:34Z,2025-06-21T07:45:58Z,7750,10511,376,Organization,18,,514,0,81,3,72
lax.js,alexfoxy,10503,490,JavaScript,2019-03-12T09:21:03Z,2025-06-21T08:33:39Z,5085,10503,20,User,22,"London, UK",98,1,14,1,7
